,Unnamed: 0,Date,User,Tweet,scores,compound,comp_score
1335,1335,2022-07-25 22:37:12+00:00,anabellagali,"Señores de @delsur_energia ya llevamos 13 horas y media sin luz por un poste caido debido a un accidente en Urbanización Los Nogales Autopista hacia Comalapa ,creo que ya es demasiado tiempo ,nos URGE .","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1336,1336,2022-07-25 22:34:34+00:00,Anto_MarAO,"Que cosa no, igual que aquel que dijo que ""la violencia de género es culpa del cambio climático"" 
Que locura @delsur_energia 🤡 https://t.co/WVZp2XrfQW","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1337,1337,2022-07-25 19:16:45+00:00,NrikeGman,@SIGETSV @alertux @eltraficosv_ @delsur_energia @AESElSalvador @SIGETSV La distribuidora en ésta zona es @delsur_energia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1338,1338,2022-07-25 17:23:30+00:00,SIGETSV,"@NrikeGman @alertux @eltraficosv_ @delsur_energia Gracias por el reporte @NrikeGman, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1339,1339,2022-07-25 16:40:26+00:00,NrikeGman,"Poste chocado #Alertux #TraficoSV @alertux @eltraficosv_ @SIGETSV @delsur_energia 
Entrada a Colonia California, sobre carretera a Comalapa

13.670611, -89.191089 https://t.co/ZBqvxr362N","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1340,1340,2022-07-25 15:56:39+00:00,yovani_rudy,@delsur_energia @SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @Edesal_sv @EconomiaSV @MedioAmbienteSV Hola sera que me ayudaran con lo del recibo de la energia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1341,1341,2022-07-25 15:41:44+00:00,eleari83,@delsur_energia Ya les respondí,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1342,1342,2022-07-25 15:02:06+00:00,eleari83,@delsur_energia Señores necesito de su ayuda @nayibbukele,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1343,1343,2022-07-25 14:40:06+00:00,eleari83,@delsur_energia Les suplico q me ayuden @nayibbukele,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1344,1344,2022-07-25 14:38:51+00:00,eleari83,@delsur_energia Por favor señores ayudenme en algo yo quiero solicitar una prorroga de pago y en agencia me la negaron,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.4019}",0.4019,pos
1345,1345,2022-07-25 00:47:47+00:00,OscarOpico,@Carlos33002948 @delsur_energia Y a mi mama de ojo le estan facturando es q se pasan de ladrones,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1346,1346,2022-07-24 15:58:51+00:00,TecolotonE,"@delsur_energia SEÑORES SU AYUDA..TENEMOS MAS DE 3 HORAS SIN ENERGÍA EN PARCELACION CALIFORNIA, CERCA DE ATEOS","{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.6523}",-0.6523,neg
1347,1347,2022-07-24 15:57:02+00:00,TecolotonE,"@delsur_energia SEÑOR DEL SUR, PARCELACION CALIFORNIA TIENE 3 HORAS DE ESTAR SIN ENERGÍA. POR FAVOR SU AYUDA","{'neg': 0.199, 'neu': 0.643, 'pos': 0.158, 'compound': -0.2263}",-0.2263,neg
1348,1348,2022-07-24 15:00:37+00:00,zaldivar27,Que pasa @delsur_energia casi todos los días hay apagones en Santa Tecla 😡,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1349,1349,2022-07-24 14:30:42+00:00,Arconte2036,@delsur_energia Hey gentes del sur. No se si ustedes tendrán un convenio con las comerciales. Pero por la gran pu.... Dejen de estar quitando y conectando la luz por su culpa se nos arruinan los electrodomésticos. Sin vergüenzas,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
1350,1350,2022-07-24 14:30:09+00:00,Arconte2036,@delsur_energia Hey gentes del sur. No se si ustedes tendrán un convenio con las comerciales. Pero por la gran pu.... Dejen de estar quitando y conectando la luz por su culpa se nos arruinan los electrodomésticos. Sin vergüenzas,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
1351,1351,2022-07-24 14:29:10+00:00,Arconte2036,@Revista_EyN @delsur_energia Hey gentes del sur. No se si ustedes tendrán un convenio con las comerciales. Pero por la gran pu.... Dejen de estar quitando y conectando la luz por su culpa se nos arruinan los electrodomésticos. Sin vergüenzas,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
1352,1352,2022-07-24 14:06:54+00:00,Carlos33002948,@delsur_energia Hola hay alguien ahi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1353,1353,2022-07-24 13:43:06+00:00,Carlos33002948,@delsur_energia Y hoy domingo aquí en monte lindo 2 esta malo servicio energía la luz esta débil amarillo se ve foco que habrá algún problema en transformador o algo...así nos arruinan nuestros electrodomesticos https://t.co/asbPUGzGHU,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1354,1354,2022-07-24 03:33:55+00:00,GardeniaArteaga,@delsur_energia @JaimeMonge11 Buenas noches. Me podria compartir el link de la app.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1355,1355,2022-07-23 23:40:39+00:00,leon_ruben23,"@delsur_energia Si gracias, al llegar a casa se los envió","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1356,1356,2022-07-23 23:07:42+00:00,leon_ruben23,@delsur_energia Me podrían enviar el link,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1357,1357,2022-07-23 21:31:28+00:00,Armando47800024,@delsur_energia Hijos de put4 ayer en toda la madrugada no pudieron restablecer el servicio en altavista mucha gente quejándose dueña de negocios son una CARRETADA de mierd4,"{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1358,1358,2022-07-23 21:09:05+00:00,Carlos33002948,@OscarOpico @delsur_energia El caso mio igual cambiaron contador y hoy por hoy pago un consumo que considero no rs nuestro consumo esos contadores digitales sin ser experto no están bien calibrados,"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.7906}",-0.7906,neg
1359,1359,2022-07-23 19:46:46+00:00,yovani_rudy,@delsur_energia @SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @Edesal_sv @EconomiaSV @MedioAmbienteSV O 77381901,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1360,1360,2022-07-23 19:45:51+00:00,yovani_rudy,@delsur_energia @SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @Edesal_sv @EconomiaSV @MedioAmbienteSV 77316007,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1361,1361,2022-07-23 19:45:25+00:00,yovani_rudy,@delsur_energia @SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @Edesal_sv @EconomiaSV @MedioAmbienteSV Punto de referencia frenta a la escuelita,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1362,1362,2022-07-23 19:44:30+00:00,yovani_rudy,@delsur_energia @SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @Edesal_sv @EconomiaSV @MedioAmbienteSV Nc 503159101  Domingo cañas,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1363,1363,2022-07-23 18:51:49+00:00,yovani_rudy,@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Hola tengo un inconveniente con mi factura de energia el mes pasado pague $15 y fraccion y hoy me a yegado de $65 y fraccion me pueden ayudar https://t.co/kktBsHixpv,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1364,1364,2022-07-23 16:21:40+00:00,SIGETSV,"@Raulelfather @delsur_energia Gracias por notificarnos, estamos a las órdenes.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1365,1365,2022-07-23 16:10:34+00:00,AbyyMdz2802,@delsur_energia Necesito pagar pago parcial con la chivo se podra?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1366,1366,2022-07-23 16:06:08+00:00,Raulelfather,@SIGETSV @delsur_energia Si fue solventado muchas gracias,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1367,1367,2022-07-23 15:39:28+00:00,jmvvelasquez,"@delsur_energia @SIGETSV Durante la madrugada se restableció el servicio.
Gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1368,1368,2022-07-23 15:39:17+00:00,jmvvelasquez,"@SIGETSV @delsur_energia Durante la madrugada se restableció el servicio.
Gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1369,1369,2022-07-23 15:35:24+00:00,FuentesGato,"@delsur_energia Buenos dias, gracias el servicio se restableció poco antes de las 8 de la mañana.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1370,1370,2022-07-23 14:53:00+00:00,Br1Porzio,@delsur_energia Buenas noches … https://t.co/h4wcDjEe7c,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1371,1371,2022-07-23 14:52:51+00:00,SIGETSV,"@jmvvelasquez @delsur_energia Hola estimado José, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @delsur_energia ¿?

Si aún no, necesitamos que nos brindes en número de NC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.052, 'neu': 0.892, 'pos': 0.056, 'compound': 0.0516}",0.0516,pos
1372,1372,2022-07-23 14:51:34+00:00,SIGETSV,"@Raulelfather @delsur_energia Hola estimado Raúl, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @delsur_energia ¿?

Si aún no, necesitamos que nos brindes en número de NC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.052, 'neu': 0.892, 'pos': 0.056, 'compound': 0.0516}",0.0516,pos
1373,1373,2022-07-23 13:34:49+00:00,OscarOpico,"@delsur_energia sres hace un mes pedi revision de contador  llegaron y efectivsmente no sirve, pero no lo cambian y el recibo acaba de llegar de 157   yo hize el reclamo tengo el num  resuelan  xq no puedo cancelar eso ni en  cuotas como uds me sugiere  xq es un robo https://t.co/s8ERumcIox","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.6808}",-0.6808,neg
1374,1374,2022-07-23 12:21:15+00:00,ChamulEna,"@delsur_energia Sin energía en Altavista, Tonacatepeque","{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1375,1375,2022-07-23 12:18:22+00:00,Raulelfather,"Señores @delsur_energia no hay energia en altavista  desde la madrugada
Cc. @SIGETSV","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1376,1376,2022-07-23 12:18:18+00:00,Alber27724,"@delsur_energia Nuevamente sin servicio de energía eléctrica en Villa Galicia..Sres @delsur_energia, cuánto tiempo de espera será está vez?","{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1377,1377,2022-07-23 11:57:57+00:00,FuentesGato,"Buenos días @delsur_energia, en el sector de Altavista nos encontramos sin servicio de energía eléctrica desde las 2 de la mañana.","{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1378,1378,2022-07-23 03:57:22+00:00,SXxspace,"@Br1Porzio @delsur_energia Ya volvió la luz, mister???","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1379,1379,2022-07-23 03:38:17+00:00,MrSolis_SV,"@RouVillanew @delsur_energia Debido a un corto circuito la rama de un árbol cayó, llevándose cables del tendido eléctrico, que han quedado sobre la calle Circunvalación en Antiguo Cuscatlán, no hay paso vehicular en esa zona.

Vía: @H1Estefany","{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1380,1380,2022-07-23 03:17:13+00:00,jmvvelasquez,@delsur_energia estamos sin energía eléctrica en Antiguo Cuscatlán Cc @SIGETSV,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1381,1381,2022-07-23 03:01:48+00:00,RouVillanew,@delsur_energia Sin energía en la Albert Einstein en Antiguo Cuscatlán por más de media hora. Qué pasa???,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.6298}",-0.6298,neg
1382,1382,2022-07-23 03:00:15+00:00,daniellavides,@TN21sv @H1Estefany @delsur_energia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1383,1383,2022-07-23 02:55:04+00:00,MarceSantos,@delsur_energia https://t.co/DHxtTRrgIP,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1384,1384,2022-07-23 02:50:59+00:00,MarceSantos,Aqui niña cargando mi celular en el carro porque @delsur_energia nos tiene con un super apagón desde hace como 3 horas y no comunica nada... Y cargándolo porque tengo que utilizar alarmas para medicamentos y compromisos académicos. Pero bueno... Quiero ver mi recibo este mes,"{'neg': 0.049, 'neu': 0.865, 'pos': 0.086, 'compound': 0.4019}",0.4019,pos
1385,1385,2022-07-23 02:35:31+00:00,MarceSantos,"@delsur_energia la falta del suministro es en Antiguo Cuscatlán y urge su intervención, que informen y den mensajes oportunos","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1386,1386,2022-07-23 02:34:06+00:00,MarceSantos,"@delsur_energia NECESITAMOS nos solventen esta falta de energía eléctrica, ya pasaron dos horas NO AVISAN de sus inconvenientes y tengo muchísimo que hacer en casa, no podemos ni cocinar. Y si vieran mi factura... Se asustan😠","{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.6289}",-0.6289,neg
1387,1387,2022-07-23 02:17:44+00:00,Juankr1977,@TN21sv @H1Estefany @delsur_energia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1388,1388,2022-07-23 01:52:24+00:00,Br1Porzio,"Gracias señores de @delsur_energia es viernes queremos descansar viendo un poco de Tv y ustedes la empresa que cobra la energía más cara nos dejan sin luz , gracias","{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1389,1389,2022-07-22 23:07:33+00:00,Hugo7II,"@delsur_energia Si ya se pagó dentro de cuanto se postea el pago !!
Algunos lugares son dentro 24 y 48 horas !!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1390,1390,2022-07-22 23:07:01+00:00,JaimeMonge11,@delsur_energia Podría compartir el link de la app,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1391,1391,2022-07-22 22:56:58+00:00,JaimeMonge11,"Muy buenas tardes @delsur_energia 
Mi recibo de cobro de energía no a yegado y a todos los demás vecinos si me puede escribir por dm y darme el detalle de la tarifa a cancelar para poder ir a cancelar @delsur_energia","{'neg': 0.062, 'neu': 0.937, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1392,1392,2022-07-22 20:41:03+00:00,VasqzDjFM,@delsur_energia @Defensoria_910 ESTOY A LA ESPERA DE DICHO MENSAJE 😒,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1393,1393,2022-07-22 18:38:54+00:00,dulcesaravia,"@delsur_energia Gracias, la ayuda era para ayer😒","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1394,1394,2022-07-22 15:06:01+00:00,ricardoes7,"Un saludo para los de @delsur_energia que solo vienen a hacer botazon de ramas y ""ay"" que el compostaje haga la obra para retirarlas de ahí. https://t.co/OCIlBQHh6O","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1395,1395,2022-07-22 00:11:30+00:00,DommTommy,@delsur_energia Hdp cambian los medidores y si en consentimiento de la gente pinches ladrones basuras,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1396,1396,2022-07-22 00:06:55+00:00,angelmerlos92,"@delsur_energia buenas tardes 

Desde las 05:00pm estamos con variaciones de voltaje y de repente se va la energía hemos tenido que desconectar todo para evitar daños en los electrodomésticos 

Que sucede????","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1397,1397,2022-07-21 23:51:06+00:00,HGRANILLO3,"@yklemus @delsur_energia El voltaje esta muy variable, pueden danarse las refrigeradoras y motores, tuve que bajar los dados para evitar daños","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1398,1398,2022-07-21 23:50:35+00:00,Edwinog7,@delsur_energia sin electricidad en residencial alpes suizos 1,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1399,1399,2022-07-21 23:32:26+00:00,dulcesaravia,"@delsur_energia Buenas tardes, estamos sin energía en Alpes Suizos 1, Santa Tecla.","{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1400,1400,2022-07-21 23:31:31+00:00,SIGETSV,"@reyalbo2011 @delsur_energia @Manuelsv Gracias por notificarnos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1401,1401,2022-07-21 23:23:13+00:00,lprh,@delsur_energia estamos sin luz en Lourdes Colón,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1402,1402,2022-07-21 23:04:18+00:00,VasqzDjFM,"Debido a la mala coordinación de @delsur_energia y su personal de territorio, que hacen mantenimiento de improvisto, sin avisar a los clientes de ciertas zonas y lugares los equipos electrónicos SE QUEMAN Necesito se me brinde solución a mi problema de inmediato

@Defensoria_910","{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1403,1403,2022-07-21 21:44:17+00:00,FUNDEMAS,Te compartimos algunas de las iniciativas que realiza @delsur_energia para mejorar la vida laboral de sus colaboradores tanto dentro como fuera de la compañía. #BienestarDeLosColaboradores https://t.co/Oj7xAhKL6S,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1404,1404,2022-07-21 21:06:42+00:00,GUS77355632,"@delsur_energia Quiero ayuda, envié un mensaje directo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1405,1405,2022-07-21 20:06:42+00:00,0cdfc9dd219443e,@SSF_ElSalvador @Defensoria_910 @nayibbukele ya expuse mi caso y le hice la pregunta es legal que @delsur_energia se atrase en los recibos y en un mes me este cobrando 2 meses me han emitido 2 recibos con 10 días de diferencia uno de fe ha 9 y otro de fecha 09 y 20 del presente mes https://t.co/Irge19Y5hL,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.4404}",0.4404,pos
1406,1406,2022-07-21 18:27:55+00:00,reyalbo2011,"@SIGETSV @delsur_energia @Manuelsv Gracias, ya tenemos energía eléctrica hace más de dos horas","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1407,1407,2022-07-21 17:34:13+00:00,SIGETSV,"@reyalbo2011 @delsur_energia Hola @reyalbo2011, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @delsur_energia  ¿?

Si aún no, necesitamos que nos brindes un número de NC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.052, 'neu': 0.892, 'pos': 0.056, 'compound': 0.0516}",0.0516,pos
1408,1408,2022-07-21 17:14:40+00:00,Revista_EyN,"Desde hace dos años, en @delsur_energia trabajan en la equidad de género con un comité especializado. https://t.co/3LgSpdbngs","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1409,1409,2022-07-21 17:13:47+00:00,Revista_EyN,"Fiona Alaro de @delsur_energia nos comentó cómo apoyan a las mujeres para que se involucren en carreras STEM y en las relacionadas al sector eléctrico. ""Rompiendo paradigmas"" https://t.co/OclHlC6ywP","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1410,1410,2022-07-21 17:09:53+00:00,LaingeLQ,Que basura de atención al cliente @delsur_energia en agencia y call center dicen cosas diferentes 😡,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1411,1411,2022-07-21 15:44:38+00:00,reyalbo2011,"@delsur_energia En la información puse el NIC que es lo más importante, la dirección y mi nombre, y el DM que me escribieron fue pidiendome la misma información y yo me adelanté en brindarla, lo único que no puse fue mi número de celular pero con lo demás era suficiente. Que mal servicio","{'neg': 0.043, 'neu': 0.957, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1412,1412,2022-07-21 14:36:54+00:00,reyalbo2011,"Recién se fue la energía eléctrica, se escuchó una explosión en Bello San Juan subiendo los planes @delsur_energia anexo NIC en DM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1413,1413,2022-07-21 13:11:16+00:00,jjeanll,"@delsur_energia Sin electricidad en Las Arboledas, Lourdes Colon.","{'neg': 0.34, 'neu': 0.66, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
1414,1414,2022-07-21 03:32:00+00:00,YANKEESIERRA65,"@delsur_energia @Manuelsv Caso cerrado, gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1415,1415,2022-07-21 00:25:55+00:00,Alexis_Andres07,"@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV @movistar_sv La última vez que llamamos a movistar lo hice desde mi número personal ya que no puede ella realizar llamadas, esta al día con sus facturas, favor de su ayuda y muchas gracias.","{'neg': 0.048, 'neu': 0.893, 'pos': 0.059, 'compound': 0.128}",0.128,pos
1416,1416,2022-07-21 00:24:18+00:00,Alexis_Andres07,"@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV @movistar_sv En cada llamada siempre nos dicen que es la señal y es ilógico porque también yo tengo mi celular con movistar y no me falla, a mi novia quien es la titular del plan, no le cargan los datos y ni puede realizar llamadas, van 3 días sin que ella tenga servicio en su teléfono....","{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.7906}",-0.7906,neg
1417,1417,2022-07-21 00:22:38+00:00,Alexis_Andres07,"@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV @SIGETSV quiero reportar que @movistar_sv no nos esta dando respuesta favorable a un caso, aclaro no soy el titular del plan, yo lo reporto porque la persona titular no tiene twitter y ya en muchas veces marcamos a atención al cliente de movistar y nos dicen lo mismo....","{'neg': 0.109, 'neu': 0.84, 'pos': 0.051, 'compound': -0.3612}",-0.3612,neg
1418,1418,2022-07-21 00:08:14+00:00,jorgeasencio6,"@SIGETSV @delsur_energia @Manuelsv Gracias por nada, bien al suave se hicieron los MAJES.","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}",0.4588,pos
1419,1419,2022-07-20 20:22:03+00:00,SIGETSV,"@FelipeP93108224 @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Gracias por el reporte @FelipeP93108224, en estos momentos lo remitimos a @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1420,1420,2022-07-20 20:16:56+00:00,FelipeP93108224,@SIGETSV @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @AESElSalvador @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Señores caes buenas tardes ..desde el día de ayer reportamos un problema de energía en nuestra empresa...y no emos tenido respuesta..porfavor ayudarnos estamos perdiendo de producir ...,"{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
1421,1421,2022-07-20 20:12:06+00:00,SIGETSV,"@xandervcast @AESElSalvador @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Gracias por el reporte @xandervcast, en estos momentos lo remitimos a la distribuidora @AESElSalvador para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1422,1422,2022-07-20 20:09:28+00:00,xandervcast,@SIGETSV @AESElSalvador @Manuelsv @elsalvador @NoticieroSLV @alertux @PROCIVILSV @delsur_energia @Edesal_sv @EconomiaSV @MedioAmbienteSV Sr's @AESElSalvador corte de energía eléctrica x detonación,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1423,1423,2022-07-20 16:22:42+00:00,Revista_EyN,"Conocemos las iniciativas que impulsa @delsur_energia en #ElSalvador en pro de las comunidades y del empoderamiento de las mujeres, los niños y jóvenes por medio de planes educativos. https://t.co/bSAnksoUHU","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1424,1424,2022-07-20 16:12:03+00:00,Revista_EyN,"Inicia nuestro foro Empresas y líderes en transformación  , que cuenta con invitadas de @delsur_energia , @KPMG  Costa Rica y @AEDCostaRica https://t.co/PWUllnywBs","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
1425,1425,2022-07-20 15:14:14+00:00,Crytonos,@delsur_energia 16 horas después 😅,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
